,word,count
10360,laburitos,1
10361,encargados,1
10362,pedidos),1
10363,ayudita,1
10364,https://t.co/bosx8fiejs,1
10365,montero,1
10366,monja,1
10367,cońo,1
10368,el🌎tomaos,1
10369,relajaos🤣🤣🤣🤣🤣🤣,1
10370,https://t.co/im5wl0ecrv,1
10371,aprox.,1
10372,hábiles,1
10373,recuperarme,1
10374,emocional,1
10375,económicamente,1
10376,@arrepienteterd,1
10377,separe,1
10378,santidad,1
10379,#serviceatktnhome,1
10380,borrachos,1
10381,chela,1
10382,sirviendo,1
10383,chupe.,1
10384,mencionas.,1
10385,"""dejaria""",1
10386,decirles,1
10387,https://t.co/nozoxvrcfs,1
10388,guaraná,1
10389,istggggg,1
10390,@ethicalskeptic,1
10391,atado,1
10392,“vacuna”,1
10393,@yosoymariela,1
10394,gracias!!,1
10395,receten,1
10396,pinchazos,1
10397,ponerlo,1
10398,avisar,1
10399,frasquito,1
10400,@elamadecasa1,1
10401,falsedad,1
10402,soberanamente,1
10403,soberana?,1
10404,exista,1
10405,•capilar-facial,1
10406,•plasma,1
10407,•microneedling,1
10408,•higiene,1
10409,oxigenante,1
10410,•tratamiento,1
10411,antiedad,1
10412,•hidratación,1
10413,•flacidez,1
10414,•luminosidad,1
10415,•anti,1
10416,arrugas,1
10417,•neoage,1
10418,pulsada,1
10419,teléfono:,1
10420,clinica,1
10421,oscho,1
10422,https://t.co/wqtezf5hfl,1
10423,wilax,1
10424,rajara,1
10425,consigna,1
10426,contubernio,1
10427,cautivos,1
10428,encerrada,1
10429,demócratas,1
10430,okupas,1
10431,tribunal.,1
10432,https://t.co/r2up9jlaei,1
10433,@benjamin_khalid,1
10434,@ladykilauea,1
10435,"chachi""",1
10436,"mierda""",1
10437,mete,1
10438,felicitación,1
10439,suelta.,1
10440,@olimpia_epiro,1
10441,papeles,1
10442,definitivos,1
10443,usaran,1
10444,@eztheramlover,1
10445,@biologictime,1
10446,@ramonlobo,1
10447,existian,1
10448,ucis,1
10449,ocupadas,1
10450,saturados,1
10451,privada,1
10452,empresas:,1
10453,bancos,1
10454,gimnasios,1
10455,operadores,1
10456,telefonía,1
10457,deportivos,1
10458,(añade,1
10459,aquí).,1
10460,confiando,1
10461,https://t.co/ncaew8wwew,1
10462,@amturiel,1
10463,serias,1
10464,cargarse,1
10465,"río""",1
10466,caeremos,1
10467,"""covid-30""",1
10468,delante.,1
10469,aconsejaban,1
10470,uses,1
10471,golpearse,1
10472,pecho,1
10473,miserables,1
10474,(por,1
10475,puras),1
10476,vacunando,1
10477,gentita,1
10478,chincha,1
10479,pollos...,1
10480,@paolagonzalezt1,1
10481,@veronicaundurra,1
10482,bélgica,1
10483,asmáticas,1
10484,coinciden,1
10485,palear,1
10486,@ayala_rodolfo,1
10487,distintos,1
10488,mundiales...,1
10489,exministra,1
10490,méritos,1
10491,acepten,1
10492,merck,1
10493,consuman,1
10494,‘libertad’,1
10495,cuarentenas.,1
10496,reusarse,1
10497,mascarillas…,1
10498,https://t.co/ljmugkynjq,1
10499,https://t.co/jcqcs1fjgl,1
10500,notifican,1
10501,trasladamos,1
10502,farmacovigilancia.,1
10503,cartel.,1
10504,marionetas?,1
10505,agüita,1
10506,besito,1
10507,covis.,1
10508,carcel,1
10509,uso.,1
10510,desdice,1
10511,https://t.co/gr7mg3ckor,1
10512,compartirán,1
10513,emoción!!,1
10514,emoción!!!,1
10515,farsantes,1
10516,@josefig85632040,1
10517,dolencia,1
10518,botellita,1
10519,heladera,1
10520,misses,1
10521,concursos,1
10522,nina,1
10523,sicilia,1
10524,saboteo,1
10525,tramoya,1
10526,culpemos,1
10527,hablen,1
10528,ecuador,1
10529,ecuatorianos.,1
10530,https://t.co/ovzcoaaltf,1
10531,@pacojazzman,1
10532,espanto,1
10533,abandonados,1
10534,ignorados,1
10535,invisibles.,1
10536,“#plandemia,1
10537,"""¿recuerdan",1
10538,corona🦠,1
10539,(covid-19)?,1
10540,intercambio,1
10541,criptomonedas,1
10542,"pagarlo.""",1
10543,news,1
10544,https://t.co/espjwo8lxp,1
10545,https://t.co/8rzykw1aca,1
10546,https://t.co/2kx8kdrya5,1
10547,@goldenburu,1
10548,@carolinajaime18,1
10549,@andres_vernazza,1
10550,comprendo,1
10551,posesiva.,1
10552,fines,1
10553,@pokexperto,1
10554,tomais,1
10555,leyendas,1
10556,protectos,1
10557,espada,1
10558,escudo.,1
10559,dijeron.,1
10560,prisas,1
10561,@gnb_pueblo,1
10562,https://t.co/mqjqzzjduj,1
10563,https://t.co/6ykwi9gtgt,1
10564,malaliento,1
10565,alentado,1
10566,viciado,1
10567,suspiro,1
10568,resoplo,1
10569,insuflas,1
10570,soplo,1
10571,ventolera,1
10572,esparce,1
10573,heces,1
10574,plenos,1
10575,caras.,1
10576,veletas,1
10577,airados,1
10578,compinches,1
10579,acondicionado.,1
10580,https://t.co/4csigecd7y,1
10581,nombrarse,1
10582,prohibida:,1
10583,https://t.co/nfdqo98von,1
10584,malo.,1
10585,pichi.,1
10586,calumniar,1
10587,sabíamos,1
10588,desconocia,1
10589,diixido,1
10590,https://t.co/x05jgd2lyp,1
10591,@florecirockera,1
10592,@colmedchile,1
10593,suida.,1
10594,complicaiones,1
10595,cuidémonos,1
10596,cuidemos,1
10597,continuemos,1
10598,equivalentes,1
10599,​​la,1
10600,expansión,1
10601,mundiales,1
10602,comprometen,1
10603,frentes,1
10604,https://t.co/9rg6wsk664,1
10605,"""dejara""",1
10606,https://t.co/vhfua6cbq4,1
10607,@fedezanetti,1
10608,@therealbuni,1
10609,esclavitud,1
10610,afroamericanos,1
10611,colonias,1
10612,bretaña,1
10613,portugal.,1
10614,brasil.,1
10615,inglesa,1
10616,@juanpeluca6266,1
10617,salada,1
10618,nauceas,1
10619,vomitar.,1
10620,infancias,1
10621,fuert,1
10622,sise,1
10623,vend,1
10624,sobrinitas?,1
10625,asno.,1
10626,delincuente,1
10627,@lalicevanille,1
10628,latinoamérica,1
10629,rimel,1
10630,detergente,1
10631,kolynos,1
10632,pestañas.,1
10633,doctora:,1
10634,mijo,1
10635,ayuda.,1
10636,https://t.co/albywej68g,1
10637,@pbaeza5,1
10638,@adrigomez21,1
10639,ya......soy,1
10640,homofobo,1
10641,no???,1
10642,arcoiris,1
10643,tolerante,1
10644,deseando,1
10645,aceitunas,1
10646,nipon,1
10647,bamba,1
10648,clinicas,1
10649,hospitalizacion??,1
10650,intercorp,1
10651,medicinas???..,1
10652,metiera,1
10653,sangui.narios??.,1
10654,indecisión,1
10655,tontos.,1
10656,fulford,1
10657,pvta.,1
10658,reventáis.,1
10659,https://t.co/1xygqntsmd,1
10660,https://t.co/bphznetr8l,1
10661,@bono20ana,1
10662,@beholder_ffc,1
10663,@antoniacorgal,1
10664,@rafaelnadal,1
10665,juzgo,1
10666,insulto,1
10667,conocían.,1
10668,presupone,1
10669,qué.,1
10670,calme,1
10671,olvídeme.,1
10672,@vivned23,1
10673,veterinario.,1
10674,recurrir,1
10675,comprarme,1
10676,plantillas,1
10677,botas,1
10678,diclofenaco,1
10679,https://t.co/qxyngsgmvx,1
10680,@ricardoalemanmx,1
10681,ricardo,1
10682,adora,1
10683,parentela,1
10684,adorado,1
10685,indio,1
10686,patarrajada,1
10687,ajá!,1
10688,exitosas,1
10689,engañes.,1
10690,https://t.co/4ny6maitjs,1
10691,@unciertoesmero,1
10692,tené,1
10693,tomarán,1
10694,dañino,1
10695,suficiente?,1
10696,https://t.co/wxxku2qvkb,1
10697,asimismo,1
10698,mulato,1
10699,recurrió,1
10700,móviles,1
10701,blanca.,1
10702,vía:,1
10703,@jonathanvsz,1
10704,🧵3/3,1
10705,https://t.co/tmg90bzfor,1
10706,jajjajajjajaj,1
10707,inflamadas,1
10708,https://t.co/9f9z35mtny,1
10709,sometimiento,1
10710,sometidas,1
10711,psyop.,1
10712,primero),1
10713,requirió,1
10714,trámite,1
10715,administrativo,1
10716,(escolarización).,1
10717,https://t.co/ijkas8wrap,1
10718,háztelo,1
10719,mirar.,1
10720,decidirán,1
10721,invocaban,1
10722,idioteces,1
10723,anti-científicas,1
10724,bajarse,1
10725,https://t.co/gnr9m7k8vd,1
10726,pichi?,1
10727,ofrecía,1
10728,#久保ユリカ,1
10729,https://t.co/crsdd6ci78,1
10730,@silviaramrez1,1
10731,oscura.,1
10732,encierran,1
10733,callados.,1
10734,violaciones,1
10735,ocupas,1
10736,culll,1
10737,@agustinzambrana,1
10738,beni,1
10739,engañado,1
10740,medicina!!,1
10741,mono?,1
10742,cáncer?,1
10743,mentirosa!,1
10744,apoyaron,1
10745,creadora,1
10746,psicosociales,1
10747,sugerida,1
10748,aministia,1
10749,desmemoria,1
10750,desvergonzada.,1
10751,tal.,1
10752,coj...,1
10753,https://t.co/ku8oubm9vs,1
10754,concientización,1
10755,antimicrobianos,1
10756,https://t.co/gfyfsrxksa,1
10757,mafia...pero,1
10758,optó,1
10759,mucosas,1
10760,enterovirus,1
10761,polio.,1
10762,tuviera,1
10763,admirar,1
10764,solución.,1
10765,https://t.co/yxukblvpci,1
10766,https://t.co/klrehqz8eu,1
10767,https://t.co/jpdyq6t9hw,1
10768,@leohaberkorn,1
10769,occidentales,1
10770,inoculacion.,1
10771,pinzas,1
10772,uds.,1
10773,afirman.,1
10774,@hazimnoelia,1
10775,@drmariolama,1
10776,@saludpublicard,1
10777,@snsrdo,1
10778,ukrania,1
10779,“justifica”,1
10780,costos,1
10781,dejaran,1
10782,invertir,1
10783,@e_rndira,1
10784,amsiedad,1
10785,jsjsjsjsjs,1
10786,@h67ana,1
10787,pasaria,1
10788,comenzamos,1
10789,hojas,1
10790,arboles,1
10791,pajaritos,1
10792,analisis?,1
10793,dariamos,1
10794,fumigan,1
10795,quizas,1
10796,que!!??,1
10797,enfermandonos.mas,1
10798,control🤑💱,1
10799,declara,1
10800,informal.,1
10801,https://t.co/zazy3zp8ra,1
10802,especularon,1
10803,@saroskech,1
10804,chica,1
10805,alivio,1
10806,afortunadamente,1
10807,anecdota,1
10808,pandemia?¿ahora,1
10809,"""heroina""?",1
10810,agarran,1
10811,obstruir,1
10812,¿documentos?,1
10813,muestrelos,1
10814,idiosincrasia,1
10815,cuidara,1
10816,hiciera,1
10817,nulidad,1
10818,florear,1
10819,mediodía.,1
10820,encargó,1
10821,agroindustrial,1
10822,c/30%,1
10823,covi.él,1
10824,empresas.,1
10825,macias.pero:minsa,1
10826,rece,1
10827,4xkg,1
10828,mabs,1
10829,terapéutico,1
10830,¿ahora,1
10831,corriendo?,1
10832,@vega_ts,1
10833,@jaimeacevedomd,1
10834,#las7capas,1
10835,https://t.co/mylmz3iniq,1
10836,adicionales,1
10837,molnupiravir). ,1
10838,pero...⤵️,1
10839,https://t.co/g1llf1fqg3,1
10840,inmunocomprometida,1
10841,inmunosupresor),1
10842,inmunitaria,1
10843,adaptativa,1
10844,susceptible,1
10845,@cualchata,1
10846,(resfriado,1
10847,común),1
10848,diferenciar,1
10849,gusto/olfato.,1
10850,manejar,1
10851,c/su,1
10852,aplicas,1
10853,inmunizado,1
10854,cepas.sin,1
10855,embargoviscarra,1
10856,escucharon,1
10857,ofrecido,1
10858,gustavo,1
10859,elera..cura,1
10860,ivermectina.él..,1
10861,https://t.co/dzwecerbqj,1
10862,formación,1
10863,zarrapastrosos,1
10864,rojillos,1
10865,@mijailanarco,1
10866,@saulnutri,1
10867,perjudicial?,1
10868,@hospimilbolivar,1
10869,@yalexandergodoy,1
10870,https://t.co/xdmgrm4tta,1
10871,razonable,1
10872,año),1
10873,rápidas.,1
10874,demandan,1
10875,vendían???,1
10876,https://t.co/exfp6f4esv,1
10877,@fuego1947,1
10878,@acosta3carlos,1
10879,ok..,1
10880,tendríamos,1
10881,aumentos,1
10882,cardiopatias,1
10883,dejamos,1
10884,recorrido,1
10885,desfile,1
10886,conmemorativo!,1
10887,procura,1
10888,alternas,1
10889,vehicular,1
10890,#traficopuebla,1
10891,https://t.co/zpyuqcacun,1
10892,https://t.co/za3fp2ps3q,1
10893,endovenoso,1
10894,acudía.,1
10895,saludado,1
10896,@emejota_scl,1
10897,tempranos,1
10898,seudo,1
10899,acá?,1
10900,habían.,1
10901,almuerzo/cena,1
10902,@andreasakurada,1
10903,@merbi2,1
10904,1825,1
10905,sífilis,1
10906,vacunas#,1
10907,👗🇨🇱👗,1
10908,"""muy",1
10909,"vi"":",1
10910,https://t.co/8vgeaplgxp,1
10911,https://t.co/yzlbutmvkh,1
10912,seguimos?,1
10913,buscaba,1
10914,sustituto,1
10915,@spookysoto,1
10916,@listindiario,1
10917,fallo,1
10918,abarcaron,1
10919,vinculados,1
10920,neurológica,1
10921,hepática,1
10922,microbacterias,1
10923,binomio,1
10924,madre-hijo,1
10925,#uruguay,1
10926,https://t.co/4youqeqpnq,1
10927,@somosbic,1
10928,@primevideoes,1
10929,@onza_tv,1
10930,@gsk,1
10931,"""vendido""",1
10932,composición,1
10933,garantías,1
10934,sanitarias...,1
10935,@ba0281,1
10936,estaré,1
10937,@pandapanda27,1
10938,@crhoycom,1
10939,terriblemente,1
10940,malas.,1
10941,escoger,1
10942,moríamos,1
10943,gangrena.,1
10944,gangrena,1
10945,qué?...,1
10946,https://t.co/0uvxecxaso,1
10947,#nacional,1
10948,suman,1
10949,defunciones;,1
10950,https://t.co/hjltyql05f,1
10951,@vivianaaferrari,1
10952,bilateral,1
10953,parenquimstosa.,1
10954,frecuentes.,1
10955,exacerba,1
10956,abandona!,1
10957,explosivo,1
10958,maldad:,1
10959,sirvieron:,1
10960,(resultado,1
10961,investigacion,1
10962,australia),1
10963,kaletra,1
10964,oseltamivir.,1
10965,@mabnadal,1
10966,politico,1
10967,propagandistica,1
10968,prianista.,1
10969,https://t.co/zgxzwkemyx,1
10970,@chechechacon,1
10971,válida.,1
10972,entraban,1
10973,contradicción.,1
10974,acomodará,1
10975,https://t.co/0g0bbkw3gr,1
10976,gusta”,1
10977,🤌🏻🤌🏻🤌🏻,1
10978,stella,1
10979,galicia,1
10980,x100pre,1
10981,yrei,1
10982,coronaaa!!!,1
10983,https://t.co/xktgod22o3,1
10984,@saryta_gallardo,1
10985,@beatriz14518008,1
10986,incertidumbre,1
10987,responsabilidad?#rscd23_uned_1_1,1
10988,@soymone,1
10989,comaye,1
10990,karla,1
10991,hair,1
10992,studio,1
10993,teñirte,1
10994,tiñó,1
10995,avyna,1
10996,pelatzo..,1
10997,alaciado,1
10998,hair17,1
10999,alaciados,1
11000,https://t.co/qo7px7sfci,1
11001,@alejeinsdandy,1
11002,hospitalización,1
11003,@gonzasolla24,1
11004,bailes,1
11005,lujo,1
11006,lata,1
11007,????,1
11008,@moni_garca,1
11009,#podemos,1
11010,máscara......son,1
11011,sectas,1
11012,asalto.....,1
11013,forzoso,1
11014,https://t.co/gpihkf4gg6,1
11015,@noloquieraver,1
11016,@sinolodigo2,1
11017,@anabelalonso_of,1
11018,@amnistiaespana,1
11019,aprovechó,1
11020,inconstitucionales,1
11021,robando,1
11022,comités,1
11023,chepas,1
11024,residencias.,1
11025,mandando,1
11026,mentiras!!!,1
11027,mediocres!!!!!!!!,1
11028,@verona5ber,1
11029,vistas.,1
11030,catarro/gripe/covid/infección,1
11031,🔥🔥🔥🔥🔥,1
11032,silencio...,1
11033,bufón,1
11034,tolero,1
11035,burlas,1
11036,sonar,1
11037,gracioso. ,1
11038,harto,1
11039,ㅤㅤestúpido,1
11040,ㅤ&amp;͟.,1
11041,https://t.co/al5mmdvdap,1
11042,@luchaalmada,1
11043,tenian,1
11044,mediatico,1
11045,politicas,1
11046,apagamos,1
11047,significó,1
11048,respiro,1
11049,rrrss,1
11050,cambia.,1
11051,presidente.veremos,1
11052,faceta.,1
11053,nación...al,1
11054,@fernandomiresol,1
11055,@eliaspino,1
11056,merecieran,1
11057,apertura,1
11058,compleja.,1
11059,manejó,1
11060,(uso,1
11061,ejemplo.,1
11062,@srtalala1,1
11063,@igroegthealien,1
11064,imaginé,1
11065,pánico,1
11066,abrazarte,1
11067,solucionó,1
11068,buscarlos,1
11069,abrirás,1
11070,links,1
11071,bueno:,1
11072,https://t.co/me10rqsdi6,1
11073,hidroxicloroquina:,1
11074,https://t.co/yurc7znf86,1
11075,peor),1
11076,completos.,1
11077,antivirales?,1
11078,long-covid?,1
11079,peor😓,1
11080,cargo.,1
11081,🤷🏾‍♂️,1
11082,arreglar,1
11083,piel.🥹❣️,1
11084,https://t.co/yv2ytl7sz9,1
11085,https://t.co/e1gn7obv0z,1
11086,https://t.co/jcmov036rg,1
11087,https://t.co/fapnwvleik,1
11088,desesperados,1
11089,@democratajusta,1
11090,dice.hablo,1
11091,“salvaron”,1
11092,asegurar,1
11093,@visitmallorca_,1
11094,@vecinopalma,1
11095,@uhmallorca,1
11096,mucho!!!,1
11097,#soynmammvamospormas,1
11098,https://t.co/g2hybwntgn,1
11099,@foppaguate,1
11100,@mingobguate,1
11101,@muniguate,1
11102,quimera,1
11103,belerofonte:,1
11104,beneficiarse,1
11105,ofreciendo,1
11106,campaña.,1
11107,@florenciabas,1
11108,@personalar,1
11109,servicio.,1
11110,clases.,1
11111,@iplanliv,1
11112,difundía,1
11113,justicia,1
11114,presentadores,1
11115,ejecutivos,1
11116,arrestados,1
11117,sentenciados,1
11118,reescriben,1
11119,cárcel...,1
11120,horca.,1
11121,https://t.co/nl2dnzku6q,1
11122,@alcortalourdes,1
11123,contigo.,1
11124,latinoamericano,1
11125,eram,1
11126,concientes.,1
11127,industrias,1
11128,aguartec,1
11129,@aguartec-tecnologia-para-el-agua,1
11130,#desinfección,1
11131,https://t.co/5bvzmjpbgq,1
11132,https://t.co/pd9vegkkbc,1
11133,vegetal,1
11134,@jjmetallicaperu,1
11135,@rafaele39783376,1
11136,evaluadores,1
11137,diagnosticaban,1
11138,confirmado,1
11139,presuntivo.,1
11140,indicaba,1
11141,minsa.,1
11142,@ricardoperu2811,1
11143,tener.,1
11144,acúsalo,1
11145,desarrollados.,1
11146,así?,1
11147,seríamos,1
11148,desgraciados.,1
11149,vacuna.pero,1
11150,indiferencia.tito,1
11151,@alexzarouni,1
11152,@realcarola2hope,1
11153,ley.,1
11154,tino.,1
11155,hicieron.,1
11156,manejarlos.,1
11157,"""prevención""incluido",1
11158,5:10,1
11159,vecina,1
11160,https://t.co/msxh4rzq0n,1
11161,https://t.co/aowduxnusp,1
11162,(muchos),1
11163,iluso,1
11164,algo…,1
11165,compañeras,1
11166,@enferucippaz,1
11167,escribieron,1
11168,esto:,1
11169,https://t.co/canstg0acr,1
11170,https://t.co/xjhahkuver,1
11171,@mirthalegrand,1
11172,@lospalmeras_ok,1
11173,controversia,1
11174,genetico,1
11175,proteje,1
11176,(menos,1
11177,hospitalizacion,1
11178,neuroligicos,1
11179,cardiacos,1
11180,inmunidad.,1
11181,https://t.co/u3pgbuu66i,1
11182,bañada,1
11183,chandon,1
11184,hdmil,1
11185,estosss,1
11186,sabenn,1
11187,jajajajaj😫😫,1
11188,desacuerdo,1
11189,progenitores?,1
11190,complicada,1
11191,#antivacunas,1
11192,https://t.co/zkkffiwwob,1
11193,beijing,1
11194,alarmante.,1
11195,opuesto,1
11196,"""promoviendo",1
11197,duchas,1
11198,frías,1
11199,"peligrosos""",1
11200,"h1n1"".",1
11201,hallaron,1
11202,esencial,1
11203,replique,1
11204,https://t.co/9ydhybpth0,1
11205,magistral?”,1
11206,@alomasimpe,1
11207,nolotil,1
11208,solía,1
11209,bien),1
11210,💔💔💔💔,1
11211,¿debemos,1
11212,infecte,1
11213,personas?,1
11214,#cgtnthinktank,1
11215,@javierestevezm1,1
11216,@martinasisters,1
11217,demostrará,1
11218,(políticamente,1
11219,científicamente),1
11220,ningunear,1
11221,*toda*,1
11222,'sostener',1
11223,(eua,1
11224,'vacunas',1
11225,saltaron,1
11226,normales,1
11227,@mixpelirroja,1
11228,únicas,1
11229,subnormalidad,1
11230,creeis,1
11231,inventada.,1
11232,poneros,1
11233,décima,1
11234,tarados,1
11235,@guillermodiazcs,1
11236,quite,1
11237,absurdo.,1
11238,imponer,1
11239,inquisición,1
11240,vax:,1
11241,turín,1
11242,envia,1
11243,inscritos,1
11244,suspendidos,1
11245,contesten.,1
11246,sindicatos,1
11247,https://t.co/a1xrufihj5,1
11248,inmensa,1
11249,emocionamos,1
11250,minoría,1
11251,marsella-madrid,1
11252,dicen;,1
11253,"-""en",1
11254,pongase,1
11255,colocarse,1
11256,"oxígeno.""",1
11257,¿estamos,1
11258,gilipollas?,1
11259,ya..,1
11260,@f_sanchez_drago,1
11261,@evelynaguado1,1
11262,metio,1
11263,dodis,1
11264,metemos,1
11265,capdula,1
11266,nsda,1
11267,caballito,1
11268,vaca.,1
11269,decepcion,1
11270,drago.,1
11271,busco,1
11272,italianos,1
11273,@javierromeolun1,1
11274,@ruben85537071,1
11275,mortandad,1
11276,hubo.,1
11277,preparado.,1
11278,@juanbudes,1
11279,@alfwarrior,1
11280,@carolinadarias,1
11281,lamentable,1
11282,suponga,1
11283,esfuerzo.,1
11284,ceder,1
11285,asientos,1
11286,reducida,1
11287,molestarse,1
11288,servir,1
11289,¿todavía,1
11290,apuntado,1
11291,#debatescaixaresearch?,1
11292,doctoras,1
11293,@lmateu23,1
11294,@gemma_lleiba,1
11295,explicarán,1
11296,persistente.,1
11297,pierdas!,1
11298,https://t.co/qkxujtfilx,1
11299,https://t.co/ueqigvmsar,1
11300,@piojo22e,1
11301,farsante,1
11302,hdspm,1
11303,lleva:,1
11304,-350,1
11305,clasista,1
11306,discriminador?,1
11307,épocas,1
11308,blanquea,1
11309,extingue,1
11310,descendencia,1
11311,🤷🏼‍♂️,1
11312,https://t.co/2s1k3n2oub,1
11313,genis,1
11314,contestes,1
11315,expliques,1
11316,ratito...¿,1
11317,@queengambit12,1
11318,@sugurus1mp,1
11319,@11plantasaurio,1
11320,actualiza,1
11321,entendible.,1
11322,excesivamente,1
11323,correcto.,1
11324,perderán,1
11325,pasajeros.,1
11326,caminar.,1
11327,pagaré,1
11328,tarifas,1
11329,excesivas.,1
11330,cojones!!,1
11331,https://t.co/olywrjdfdc,1
11332,@ondacero_es,1
11333,@danyd8,1
11334,@fernanquirosba,1
11335,millones;,1
11336,sabe.,1
11337,@pedro_casares,1
11338,@cisco,1
11339,@vwgroup,1
11340,@seatofficial,1
11341,sesgadas,1
11342,explico,1
11343,creciendo”,1
11344,somo,1
11345,pib.,1
11346,mexicanos,1
11347,desperdicia,1
11348,regalándome,1
11349,menosprecia,1
11350,periodístico,1
11351,él...,1
11352,-aprovechar,1
11353,tazitas,1
11354,insights,1
11355,2022:,1
11356,combo,1
11357,beak&gt;,1
11358,midi,1
11359,suavemente.,1
11360,yyys,1
11361,duren,1
11362,acompañó,1
11363,acompaña,1
11364,gimnasio,1
11365,benito.,1
11366,combatirla,1
11367,mundo?...,1
11368,¡eso,1
11369,sabe!,1
11370,https://t.co/337hcszuna,1
11371,solidaridad,1
11372,seguías,1
11373,asamblea.,1
11374,(tan,1
11375,estarías),1
11376,“olvida”,1
11377,corresponde.,1
11378,wakandiano,1
11379,vértebra,1
11380,funcione,1
11381,zuckys,1
11382,inesperadamente,1
11383,@chiofiorella,1
11384,@plopdita,1
11385,@adips60196349,1
11386,caído,1
11387,vacunad0,1
11388,@latinus_us,1
11389,@yojanimena,1
11390,cambiaba,1
11391,medicaban,1
11392,respetaba.,1
11393,#infecciones,1
11394,@mundelasalud,1
11395,https://t.co/ln6cljubvt,1
11396,#virusdelpapilomahumano,1
11397,@taitapand4_ofc,1
11398,@jazcloud_,1
11399,debilitó,1
11400,nervioso,1
11401,fortalecerlo,1
11402,agradecí,1
11403,lloraba,1
11404,comezón...,1
11405,pijamada,1
11406,adultos!,1
11407,pijama,1
11408,gruesa!,1
11409,seré,1
11410,cuidadora,1
11411,designada,1
11412,pasaré,1
11413,tranquis,1
11414,...eso,1
11415,fresco,1
11416,abruguense!,1
11417,😁😄😊😋,1
11418,https://t.co/l6ihglyrak,1
11419,asistir,1
11420,popularidad,1
11421,organizado,1
11422,asistió,1
11423,también...,1
11424,https://t.co/lvenaxc2bj,1
11425,mejores.,1
11426,forzó,1
11427,suspender,1
11428,volvimos,1
11429,examinaron,1
11430,antipaludico,1
11431,millonada,1
11432,toxicidad,1
11433,@luchio_villa,1
11434,hpta,1
11435,fastidiooo.,1
11436,@bryanalbarino,1
11437,@realdonaldtrump,1
11438,concebido.,1
11439,gen0cida,1
11440,demorarse,1
11441,resfrío,1
11442,eeuu.,1
11443,sujeto,1
11444,d3m3nt3,1
11445,mentada,1
11446,mujeres?,1
11447,sagrado,1
11448,familias?,1
11449,caiga,1
11450,"""como",1
11451,anillo,1
11452,"dedo""",1
11453,planes,1
11454,decir?,1
11455,responde!..,1
11456,analicemos:,1
11457,convenientemente,1
11458,cambiaron,1
11459,internistas.,1
11460,fake,1
11461,proliferación,1
11462,(dióxido,1
11463,https://t.co/ntiy8wimux,1
11464,@sergioacosado,1
11465,@manmarquea,1
11466,@laurammoficial,1
11467,epidemia.,1
11468,operando,1
11469,(mastectomía),1
11470,hormonales,1
11471,ordena,1
11472,extirpar,1
11473,uteros,1
11474,señito,1
11475,millonaria.,1
11476,infeccion,1
11477,grano,1
11478,granos(,1
11479,manchitas,1
11480,huequitos,1
11481,hidratandola,1
11482,manchas,1
11483,huecos,1
11484,https://t.co/pholbfmmcb,1
11485,quisimos,1
11486,@luisperfetti,1
11487,ulcerosas,1
11488,faringe,1
11489,paladar,1
11490,ampollas,1
11491,dolorosas,1
11492,glúteos.,1
11493,coxsackie,1
11494,escuelas.,1
11495,https://t.co/7hosfbztiq,1
11496,dineros,1
11497,pagó,1
11498,regañen,1
11499,premarital,1
11500,proxima,1
11501,cobro,1
11502,robo,1
11503,tuits.,1
11504,retrasaate,1
11505,despreciable,1
11506,gente..#fueramerino,1
11507,acá➜,1
11508,https://t.co/xaybgmwvc8,1
11509,https://t.co/ys6ckg9asj,1
11510,contundente…,1
11511,fin.,1
11512,atrás.,1
11513,pastor.,1
11514,nmms,1
11515,vacina.......,1
11516,https://t.co/fbsqx1btsh,1
11517,@alfredovelazco,1
11518,duelan,1
11519,manitas.,1
11520,quiénes,1
11521,duela,1
11522,-aunque,1
11523,mover,1
11524,dedos-,1
11525,😂😂😂😂,1
11526,engorda,1
11527,quererse,1
11528,spoiler,1
11529,pela),1
11530,adelgazar,1
11531,(después,1
11532,medico),1
11533,gordofoba,1
11534,@alelat2022,1
11535,@chvnoticias,1
11536,adulta,1
11537,suficientemente,1
11538,madura,1
11539,espera?,1
11540,ocupes,1
11541,@carlamaciel67,1
11542,futbol,1
11543,k-pop,1
11544,encargadas,1
11545,constancias,1
11546,nota.a,1
11547,sello,1
11548,medico.,1
11549,reporte,1
11550,colaboración.,1
11551,@ivomalaca2,1
11552,estilo,1
11553,habria,1
11554,internista,1
11555,estusiasta,1
11556,llamarme,1
11557,experto),1
11558,recomendaria,1
11559,basada,1
11560,@tatianefeitos,1
11561,negociata,1
11562,negativamente,1
11563,odian,1
11564,dudosos,1
11565,mensajero.,1
11566,"""que",1
11567,dijera,1
11568,'dejara',1
11569,"reciente"".",1
11570,malentendido.,1
11571,lpmqlp,1
11572,¡gran,1
11573,hallazgo,1
11574,@zackstieber!,1
11575,https://t.co/qeeav3gzwo,1
11576,@openais,1
11577,tenerla.,1
11578,compadezco,1
11579,vacío,1
11580,conseguirlo,1
11581,ánimo!!,1
11582,capo,1
11583,#mesaza,1
11584,expliwue,1
11585,palmeras,1
11586,1ro.,1
11587,hablar.,1
11588,tomabas,1
11589,ayudaba.,1
11590,gilazo,1
11591,@maurobenitezo,1
11592,insitar,1
11593,capitolio,1
11594,contaste,1
11595,atrapados,1
11596,calaca,1
11597,inmunda,1
11598,https://t.co/u46psmvb2q,1
