,word,count
4951,https://t.co/n8dlajsq1r,1
4952,&gt;&gt;,1
4953,https://t.co/plplryvz8x,1
4954,https://t.co/pd4vfigo7d,1
4955,.amigos,1
4956,tuiteros,1
4957,volvemos,1
4958,ligero,1
4959,resfriado;,1
4960,¡comenzamos!,1
4961,#otravez,1
4962,|@javiviendo_,1
4963,https://t.co/jchfli4ik9,1
4964,@iamsilviaalonso,1
4965,deberiamos,1
4966,concienciarnos,1
4967,cojamos,1
4968,constipado,1
4969,solidaria,1
4970,rodean,1
4971,@drpacomoreno1,1
4972,@drmauriciogon,1
4973,opino,1
4974,curarse,1
4975,@nimalaniisanta,1
4976,peritonitis,1
4977,felina,1
4978,compleja,1
4979,parvo,1
4980,cruzando,1
4981,https://t.co/ynfvegivfz,1
4982,@solepatinoa,1
4983,farmacéuticos,1
4984,inyectadas,1
4985,insomnio,1
4986,2003),1
4987,https://t.co/q7tzsrp4lq,1
4988,hablan,1
4989,https://t.co/ikclzoabzw,1
4990,detiene,1
4991,relevantes,1
4992,muerte),1
4993,difundir,1
4994,falsamente,1
4995,confianzas,1
4996,demos,1
4997,material,1
4998,anti-vacunas,1
4999,@luknica,1
5000,llamo,1
5001,diferenciarla,1
5002,🤷🏻‍♀️🙄🤭,1
5003,fosalud,1
5004,jacinto,1
5005,corregire,1
5006,envíen,1
5007,https://t.co/xuciicvjue,1
5008,proteged,1
5009,convivientes,1
5010,catarro.,1
5011,https://t.co/t7ibngxyi6,1
5012,https://t.co/yngyugb9vi,1
5013,https://t.co/6d6ptluiui,1
5014,finalmentw,1
5015,https://t.co/ss7sry2bng,1
5016,@henrypinela,1
5017,verificar,1
5018,nomas?,1
5019,diagnosticadas,1
5020,declarados,1
5021,conocidos.,1
5022,investiga.,1
5023,#fibromialgia,1
5024,#autoinmunes,1
5025,https://t.co/hueeebafwh,1
5026,@fatal3rror_,1
5027,@roberto_bsas,1
5028,@dan_doc_,1
5029,contagies,1
5030,mamen,1
5031,“centaurus”,1
5032,“pesadilla”,1
5033,saquen,1
5034,“princesa,1
5035,guerrera”,1
5036,https://t.co/m7wl5jfzpq,1
5037,https://t.co/czoygouvng,1
5038,https://t.co/2jf26iyutu,1
5039,establece,1
5040,estadísticamente,1
5041,cuartos,1
5042,@juansalvadorb,1
5043,"burgosconecta""",1
5044,https://t.co/ccr0s7sqlg,1
5045,dictador,1
5046,nicomas,1
5047,maduro,1
5048,combatiente,1
5049,acabsrron,1
5050,artimonki,1
5051,mitski,1
5052,who's,1
5053,#internacionales,1
5054,https://t.co/n6iwtfnxqd,1
5055,https://t.co/xjwuqskokk,1
5056,🧑🏻‍⚕️,1
5057,brigadas,1
5058,diris,1
5059,inmunizando,1
5060,vacunacar,1
5061,jockey,1
5062,residentes,1
5063,jurisdicción.,1
5064,🦠además,1
5065,👉horario:,1
5066,p.m.,1
5067,https://t.co/zdjhfrmi5p,1
5068,@khaos17022448,1
5069,@javierestevezm1,1
5070,vascular,1
5071,trombos,1
5072,inflamatoria,1
5073,despertando,1
5074,incluidas,1
5075,parecidísimas,1
5076,analíticas.,1
5077,@jonhwic2022,1
5078,jajajajaa,1
5079,esperanza,1
5080,confiables,1
5081,portillo,1
5082,comayagua,1
5083,castilla,1
5084,privado.,1
5085,importa!,1
5086,señalaron,1
5087,requirieron,1
5088,🔴🔴🔴síntomas,1
5089,hospitalicen,1
5090,hagan.,1
5091,síntomas👇🧵,1
5092,https://t.co/rxdxuyikb9,1
5093,@nata_da_la_lata,1
5094,pasan,1
5095,fue.,1
5096,saludo!,1
5097,https://t.co/g76ajckfqu,1
5098,@serrana476,1
5099,arruinados,1
5100,chico,1
5101,testear,1
5102,parecidos:,1
5103,secreciones,1
5104,exacta,1
5105,#test,1
5106,@paolagonzalezt1,1
5107,@veronicaundurra,1
5108,bélgica,1
5109,entregado,1
5110,reportes,1
5111,asmáticas,1
5112,crónicas,1
5113,podido,1
5114,palear,1
5115,"laringitis""",1
5116,(procede,1
5117,prueba),1
5118,jodan,1
5119,🙄🙄😑😑,1
5120,resulto,1
5121,sintomas🤨🤔.alguien,1
5122,creer.,1
5123,https://t.co/qg5swbpunl,1
5124,https://t.co/je4gv43qn8,1
5125,fatiga.,1
5126,minutos,1
5127,https://t.co/t8u8xg7ujo,1
5128,náusea,1
5129,fátiga,1
5130,https://t.co/etttw9mcxj,1
5131,¿sabes,1
5132,cuántas,1
5133,surgido,1
5134,https://t.co/4hoqgrkedb,1
5135,https://t.co/eoawmh16dm,1
5136,https://t.co/plplrzdin5,1
5137,https://t.co/pd4vfhyet5,1
5138,percaté,1
5139,normal?,1
5140,conciertos,1
5141,covis,1
5142,evento,1
5143,encuentren,1
5144,joda.,1
5145,chorro,1
5146,👩🏼‍🦲🥲,1
5147,@francis12333073,1
5148,permitió,1
5149,nazis,1
5150,vistalegre,1
5151,espacio,1
5152,volvía,1
5153,italia,1
5154,obtienes,1
5155,@fraudoktorc,1
5156,@biodovscience,1
5157,cuarentena/licencia,1
5158,individual),1
5159,10-14,1
5160,comunitario).,1
5161,https://t.co/yyzpgqvpvc,1
5162,2020),1
5163,.....,1
5164,"respiratorios"".",1
5165,alumna,1
5166,🤞🏼🤞🏼🤞🏼,1
5167,enfermedad',1
5168,contagio'.,1
5169,aseveración,1
5170,derivados,1
5171,personales,1
5172,bioseguridad.,1
5173,aumentando.,1
5174,@monisanzo,1
5175,jazmin,1
5176,patio,1
5177,senti,1
5178,maravilloso,1
5179,acercaba,1
5180,sonaste,1
5181,perdiste,1
5182,meses!,1
5183,@adaalovelacee,1
5184,comentas,1
5185,ejemplos,1
5186,personales.,1
5187,estadístico,1
5188,grupo.,1
5189,contracción,1
5190,debilitamiento,1
5191,poco…,1
5192,poniendo,1
5193,abría,1
5194,coincidido,1
5195,raíz,1
5196,informas?gr,1
5197,@valenti98897891,1
5198,decirte,1
5199,¡¡¡¡ánimo!!!!,1
5200,👩🏻‍⚕️,1
5201,https://t.co/yyyovzxdlk,1
5202,veterinarios,1
5203,herramienta,1
5204,definitivo.,1
5205,animales,1
5206,“huéspedes”,1
5207,títulos,1
5208,jamás.,1
5209,dañan.,1
5210,#nación,1
5211,https://t.co/gdtols9kpg,1
5212,@losjuanes,1
5213,@covid_madrid,1
5214,ampliar,1
5215,detalle,1
5216,etc...,1
5217,“instamos,1
5218,hayan,1
5219,conformen.,1
5220,asegúrense,1
5221,aislarse”.,1
5222,@ministeriosalud?,1
5223,https://t.co/fxyr2yv337,1
5224,#debatescaixaresearch,1
5225,#fundaciónlacaixa,1
5226,(@caixaresearch).,1
5227,barcelona.,1
5228,https://t.co/iffa69wume,1
5229,@fundlacaixa,1
5230,@javierin_a,1
5231,nomas.,1
5232,@cristinamachuca,1
5233,cristi,1
5234,sabor,1
5235,llorar,1
5236,impotencia,1
5237,nombre,1
5238,habra,1
5239,esperaban,1
5240,https://t.co/e1pas7v3lc,1
5241,@treporta,1
5242,innecesario,1
5243,hubieron,1
5244,confiar,1
5245,nencías,1
5246,irresponsables.,1
5247,entrevistar?,1
5248,barbaridad!!,1
5249,@ctxdom,1
5250,quedado,1
5251,currar,1
5252,chiriquí,1
5253,reforzaron,1
5254,https://t.co/b07or9oycc,1
5255,https://t.co/s9acgxzg7b,1
5256,@cualchata,1
5257,(resfriado,1
5258,común),1
5259,prácticamente,1
5260,gusto/olfato.,1
5261,https://t.co/nkssubnx78,1
5262,diarias,1
5263,vacunémonos,1
5264,enfermar,1
5265,gravemente.,1
5266,https://t.co/5gtcp5ur4p,1
5267,‘pesadilla’,1
5268,https://t.co/j8ikwjkib5,1
5269,@turbogigi,1
5270,toke,1
5271,grau,1
5272,ramón,1
5273,castilla.,1
5274,planificar,1
5275,#covid19:,1
5276,resumen,1
5277,2022),1
5278,"""brecha",1
5279,explicaría,1
5280,atípicas,1
5281,comprueban,1
5282,https://t.co/mng8qmws5c,1
5283,@medea36,1
5284,batallones,1
5285,enteros,1
5286,soldados,1
5287,producidos,1
5288,expresamente,1
5289,@luna21_nana22,1
5290,jovenes,1
5291,pero:,1
5292,espontáneamente,1
5293,4-no,1
5294,infarto.,1
5295,https://t.co/yruqrdojp6,1
5296,24-48h,1
5297,#deportes,1
5298,https://t.co/zfo8vo848s,1
5299,topes,1
5300,(gripe,1
5301,rinovirus…),1
5302,🙋qué,1
5303,pones,1
5304,relacionas,1
5305,personas?,1
5306,chavalotes,1
5307,https://t.co/x8jhijawpu,1
5308,https://t.co/su02h513ja,1
5309,https://t.co/jieogaboin,1
5310,https://t.co/dxeo24d1qm,1
5311,👩🏾‍🤝‍👩🏽,1
5312,1.333,1
5313,antioquia:,1
5314,amplia,1
5315,autoexamen,1
5316,asisten,1
5317,periódicos.,1
5318,¡atentas,1
5319,cuidemos,1
5320,vida!,1
5321,#saviasomostodos,1
5322,https://t.co/a2lylxy3bc,1
5323,https://t.co/lnz1dismgl,1
5324,@jjmetallicaperu,1
5325,@rafaele39783376,1
5326,@giulianacaccia,1
5327,evaluadores,1
5328,presuntivo.,1
5329,indicaba,1
5330,presentaba,1
5331,minsa.,1
5332,@gavinci7,1
5333,mejorando!,1
5334,proteja!,1
5335,omicron?,1
5336,olfato?,1
5337,meses…,1
5338,sintomas!,1
5339,https://t.co/ufxkn0esj3,1
5340,hubiesemos,1
5341,inoculado,1
5342,seguridad.,1
5343,@silbura,1
5344,comentarlo:,1
5345,retraso,1
5346,lenguaje,1
5347,concentración,1
5348,tradicionales.,1
5349,@josemarfull,1
5350,"cóvid""",1
5351,español.,1
5352,https://t.co/kkdsp7lhsl,1
5353,mínima.,1
5354,⬇️⬇️⬇️⬇️⬇️⬇️⬇️⬇️⬇️⬇️⬇️⬇️⬇️,1
5355,https://t.co/rfxopuphml,1
5356,https://t.co/pveygg8kxj,1
5357,https://t.co/gxesvqfyrf,1
5358,https://t.co/qz1djnyzjt,1
5359,explicaron,1
5360,https://t.co/clliurverd,1
5361,https://t.co/1lqtr7lhdc,1
5362,¿todavía,1
5363,apuntado,1
5364,#debatescaixaresearch?,1
5365,doctoras,1
5366,@lmateu23,1
5367,@gemma_lleiba,1
5368,explicarán,1
5369,pierdas!,1
5370,https://t.co/qkxujtfilx,1
5371,https://t.co/ueqigvmsar,1
5372,¿eso,1
5373,alegría,1
5374,bien?,1
5375,quitarle,1
5376,título,1
5377,19.11.2022,1
5378,https://t.co/flpbvynpcs,1
5379,"""pesadilla"".",1
5380,saco:,1
5381,hagamos,1
5382,dicen.,1
5383,consiguiendo,1
5384,agenda,1
5385,2030,1
5386,ponerte,1
5387,veneno,1
5388,afortunada,1
5389,seguirán,1
5390,respiratorios.https://t.co/ye8tcdxmqp,1
5391,ultimos,1
5392,covid???,1
5393,@minsaludguate,1
5394,basuras!!,1
5395,https://t.co/rbvfzwbiss,1
5396,@rodriguezhasse,1
5397,postvirales,1
5398,insistais,1
5399,hayáis,1
5400,reset,1
5401,pre2020,1
5402,existiese,1
5403,curran,1
5404,verdad...,1
5405,https://t.co/2aoy05n10n,1
5406,verdad.,1
5407,ayudaté,1
5408,ayudaré.,1
5409,pincho,1
5410,manoseado,1
5411,https://t.co/sfeqcs5n9q,1
5412,salamancahoy,1
5413,https://t.co/zh3n7r9t9o,1
5414,https://t.co/a3fa1dhdty,1
5415,@coronavirusargg,1
5416,@msalnacion,1
5417,ciudad.,1
5418,rosario...,1
5419,testeo.,1
5420,https://t.co/66ffrau3qe,1
5421,@elcomerciodigit,1
5422,vesícula..,1
5423,@yojanimena,1
5424,@expresoperu,1
5425,cura?,1
5426,cambiaba,1
5427,medicaban,1
5428,respetaba.,1
5429,culpa,1
5430,@rokkitoporterma,1
5431,@ceciliayaexiste,1
5432,@madredetragonas,1
5433,entendéis,1
5434,básico:,1
5435,decaimiento,1
5436,eliminas,1
5437,anulas,1
5438,procesos,1
5439,coge,1
5440,puericultura.,1
5441,https://t.co/l7xijikpwr,1
5442,https://t.co/wp71abuzav,1
5443,(dosis,1
5444,refuerzo).,1
5445,sentirse,1
5446,orto,1
5447,interno,1
5448,"huesos""",1
5449,recomendado.,1
5450,cobijas.,1
5451,@invernizzimario,1
5452,desapasiona,1
5453,colaterales.,1
5454,viste,1
5455,juegos,1
5456,olímpicos,1
5457,desapercibidos?,1
5458,vejez,1
5459,nomás.,1
5460,https://t.co/prookp4ons,1
5461,atsushi,1
5462,encerrado,1
5463,habitación,1
5464,órdenes,1
5465,gerentes,1
5466,hotel,1
5467,temer,1
5468,presenciado,1
5469,https://t.co/7fhiksdbee,1
5470,@ariesterron,1
5471,sigas,1
5472,instrucciones,1
5473,dejas,1
5474,salu2,1
5475,@ballendf,1
5476,@fredyavilacol,1
5477,@achohematoyonco,1
5478,trató,1
5479,gastritis,1
5480,úlcera,1
5481,cac..y,1
5482,pandemia!,1
5483,rondando,1
5484,virulenta,1
5485,principales:,1
5486,osteomialgias,1
5487,odinofagia,1
5488,@azucenau,1
5489,@lopezobrador_,1
5490,"""rey",1
5491,"cash""",1
5492,acuerdas,1
5493,pndj,1
5494,videos,1
5495,respaldo,1
5496,mentiroso,1
5497,deshonesto,1
5498,coco,1
5499,basile,1
5500,jsajsjsaj,1
5501,optaron,1
5502,afirmando,1
5503,10-14.,1
5504,cuál),1
5505,medicinas,1
5506,💧mucha,1
5507,suenense,1
5508,falla,1
5509,importancia.,1
5510,recuperarnos,1
5511,full!,1
5512,cuidan,1
5513,consienten,1
5514,❤️‍🔥amo,1
5515,agradecida,1
5516,https://t.co/0vtbcntwu0,1
5517,mismísima,1
5518,@cdcdirector,1
5519,normal”.,1
5520,establecido,1
5521,expertos.🦠,1
5522,https://t.co/zff6kcg7py,1
5523,#lomasleido,1
5524,nacionales,1
5525,alerta.,1
5526,https://t.co/f5qiyaxiwj,1
5527,pcr/antigeno,1
5528,cultivo,1
5529,vírico,1
5530,(-).,1
5531,éstas,1
5532,dejarían,1
5533,contagiosas.,1
5534,@johnkerry,1
5535,participación,1
5536,@cop27p,1
5537,https://t.co/wd3tj55igf,1
5538,@juanjo_rabines,1
5539,ignoramos,1
5540,negamos?,1
5541,vacunas?,1
5542,experimentales,1
5543,iii?,1
5544,sabe.,1
5545,cuestione,1
5546,investigue.,1
5547,https://t.co/b5hugavl8f,1
5548,@ricardo8777,1
5549,@cecheverriae,1
5550,@claudiafv,1
5551,sobrino,1
5552,peso,1
5553,triglicéridos,1
5554,intubado,1
5555,(20),1
5556,@r4sfio,1
5557,#minsal,1
5558,#vacunabivalente,1
5559,#vacunado,1
5560,@gisellemoreno_,1
5561,gracias!!!,1
5562,boluda..,1
5563,hisoparon,1
5564,revisó,1
5565,comenta,1
5566,amapola.,1
5567,obsesivo,1
5568,suegra,1
5569,noche.,1
5570,pude,1
5571,raya,1
5572,tenue,1
5573,@oswaldobien,1
5574,finalidad,1
5575,diciendome,1
5576,persistente..ya,1
5577,pasara,1
5578,operarme,1
5579,vesicula...en,1
5580,facil,1
5581,que...,1
5582,https://t.co/rogaelpepf,1
5583,hueón,1
5584,chucha:,1
5585,resfrío.,1
5586,cagá😡😡😡😡😡😡😡😡😡😡😡😡😡😡,1
5587,@damihibibere,1
5588,chiti!,1
5589,cogido,1
5590,gracias!!,1
5591,https://t.co/wizaogazji,1
5592,#maracaibo,1
5593,virus/“gripe”,1
5594,caros,1
5595,ramas,1
5596,“acetaminofén”.,1
5597,@maaartiiitaro,1
5598,tiene?,1
5599,valorarla…,1
5600,antitérmico,1
5601,vigilarla,1
5602,ánimo!,1
5603,deplano,1
5604,pida,1
5605,préstamo,1
5606,recontrabia,1
5607,jajajajaj,1
5608,https://t.co/fgk7jdlike,1
5609,@updayesp,1
5610,#internacional,1
5611,(@climateenvoy),1
5612,https://t.co/0cs0nvlk0e,1
5613,fisiopatología,1
5614,encontrarás,1
5615,200.000,1
5616,catalogar,1
5617,patología.,1
5618,https://t.co/e7ed52htcf,1
5619,https://t.co/edlu6wx7rl,1
5620,mejore,1
5621,vida),1
5622,molestias,1
5623,administrativas,1
5624,protección.,1
5625,game,1
5626,over.,1
5627,#colombia,1
5628,https://t.co/x9qrc7jkni,1
5629,https://t.co/zczahgp5ng,1
5630,@lahoragt,1
5631,gripais,1
5632,https://t.co/ie6vcz2trm,1
5633,@maacaramirez,1
5634,maca,1
5635,complicada,1
5636,maldito,1
5637,https://t.co/frxdsrltqr,1
5638,https://t.co/crhwopcdnb,1
5639,https://t.co/s5y0kvji6r,1
5640,https://t.co/9yhho2v1t4,1
5641,✅fiebre,1
5642,https://t.co/83vh401rlt,1
5643,morir,1
5644,pudiendo,1
5645,vivir,1
5646,meterle,1
5647,sobrevive,1
5648,#megateayuda,1
5649,sub-variante,1
5650,"infierno"":",1
5651,https://t.co/vtercsfxaw,1
5652,extraño,1
5653,@lximenezfyvie,1
5654,@donvocero,1
5655,comento,1
5656,guayaba,1
5657,https://t.co/qsiigl5gyz,1
5658,https://t.co/wrwdrkv0ib,1
5659,coronofobia,1
5660,consiste,1
5661,afectado,1
5662,traído,1
5663,paranoia,1
5664,#rsv,1
5665,adultos?,1
5666,https://t.co/ukopunwapz,1
5667,emisario,1
5668,clima,1
5669,vocero,1
5670,secretario,1
5671,"refuerzo""",1
5672,manifestando,1
5673,"leves"".",1
5674,https://t.co/z6nlcfbjes,1
5675,@velandia_soler,1
5676,@mandreanieto,1
5677,mentiras,1
5678,enumerar:,1
5679,existían,1
5680,decir.,1
5681,observa,1
5682,intectaron,1
5683,análisis.,1
5684,perdì,1
5685,fiares,1
5686,jòvenes,1
5687,fliares,1
5688,sìntomas.,1
5689,beneficios,1
5690,razones.,1
5691,experiencia.,1
5692,emoji,1
5693,reemplaza,1
5694,palabras,1
5695,fijate,1
5696,articulo,1
5697,citas,1
5698,"""fuentes""",1
5699,tuiter,1
5700,empecemos,1
5701,alli.,1
5702,queres,1
5703,irte,1
5704,anecdotico,1
5705,inyectaron,1
5706,entonces.,1
5707,morí,1
5708,mas.,1
5709,largo?,1
5710,recurrentes,1
5711,continuos,1
5712,post-covid.,1
5713,infecciosos.,1
5714,https://t.co/hliq647rin,1
5715,https://t.co/f5tj8lm6zr,1
5716,tontería,1
5717,eliminar,1
5718,público!,1
5719,sube,1
5720,protección!,1
5721,posta,1
5722,reaccionar,1
5723,@odl1963,1
5724,🔴🔴🔴un,1
5725,fenotipo,1
5726,asociado,1
5727,#neutrófilos,1
5728,pulmonares,1
5729,destacan,1
5730,neutrófilos,1
5731,#pulmonar,1
5732,#prolongada,1
5733,https://t.co/fhlvfex4zg,1
5734,@drcesardip,1
5735,arrojaban,1
5736,rápidas.,1
5737,devolvían,1
5738,cambió,1
5739,política,1
5740,@fiscaliaperu,1
5741,recordatorio,1
5742,#viruelasmica,1
5743,pertinentes,1
5744,ayudarte.,1
5745,https://t.co/asxgvvjbhr,1
5746,sala.,1
5747,¿realmente,1
5748,¿tiene,1
5749,paracetamol?,1
5750,https://t.co/bmeitpddqq,1
5751,https://t.co/gp88xckkvd,1
5752,data,1
5753,muestre,1
5754,resuelven,1
5755,ayudaría,1
5756,visibilizar,1
5757,adaptar,1
5758,necesidades,1
5759,https://t.co/vkbdgvqeit,1
5760,@arpediom,1
5761,existen.,1
5762,11/9,1
5763,aviones,1
5764,cayeron,1
5765,edificios.,1
5766,nobleza,1
5767,negra,1
5768,italiana,1
5769,islámico,1
5770,dueños,1
5771,"""vacunas""",1
5772,distancia.,1
5773,isis,1
5774,diosa,1
5775,egipcia,1
5776,#medellín,1
5777,tosferina,1
5778,neumococo,1
5779,bruscos,1
5780,temperatura.,1
5781,https://t.co/t80ed1nlnn,1
5782,@felipeweirdo,1
5783,@fegay1900,1
5784,hominem.,1
5785,funcionan.,1
5786,letalidad,1
5787,contabilizan,1
5788,@cecilia605040,1
5789,@tonialval,1
5790,cerrarían,1
5791,fronteras,1
5792,confirmados),1
5793,capacitar,1
5794,"""personal",1
5795,"aerolíneas""",1
5796,identificarán,1
5797,sospechosos.,1
5798,accion,1
5799,¿no?,1
5800,afecto,1
5801,ocasionando,1
5802,cualquiera,1
5803,https://t.co/qtdcckhpfz,1
5804,“presentamos,1
5805,desarrolló,1
5806,encefalopatía,1
5807,nueve,1
5808,bnt162b2,1
5809,(arnm).,1
5810,somnolencia,1
5811,@aniabello_r,1
5812,endémica.,1
5813,registrando.,1
5814,compliquen.,1
5815,@reto_al_destino,1
5816,atendían,1
5817,presentabas,1
5818,@xiobunnie,1
5819,terminan,1
5820,levanté,1
5821,vez.🤧🥴🤒,1
5822,@tifaniiii,1
5823,calor,1
5824,empeora.,1
5825,puedas,1
5826,reposa.,1
5827,🔆😊❤️,1
5828,«aunque,1
5829,cursa,1
5830,síntomas»,1
5831,https://t.co/ppqjxhugmh,1
5832,pregunte,1
5833,comiste,1
5834,covid;ahí,1
5835,“experimentando,1
5836,#covid19”,1
5837,agregó,1
5838,#olivanoticias,1
5839,#multimedios,1
5840,https://t.co/0unyjorlay,1
5841,aproximadamente,1
5842,singapur,1
5843,cierta,1
5844,expansión,1
5845,asia,1
5846,europeos.,1
5847,https://t.co/0trcnc4rev,1
5848,morte,1
5849,https://t.co/8z1en7dhcz,1
5850,contradecir,1
5851,distinguido,1
5852,subero,1
5853,5.74%,1
5854,significativa,1
5855,94.26%,1
5856,grupal.,1
5857,https://t.co/ohosdsb8fm,1
5858,variable,1
5859,guatemala,1
5860,dominante,1
5861,unidos.,1
5862,sabe:,1
5863,https://t.co/fvaiviea6c,1
5864,https://t.co/77nje5d0qo,1
5865,https://t.co/ddb6ssxfqs,1
5866,@gracefull2021,1
5867,@nopalkecura,1
5868,@drchavezdiaz,1
5869,agradeciste,1
5870,opinaras,1
5871,@penelop14206718,1
5872,dijiste,1
5873,no?...yo,1
5874,mata!.,1
5875,can-medicina,1
5876,siempre!,1
5877,hallazgos,1
5878,déficits,1
5879,altos,1
5880,ccl11,1
5881,suero,1
5882,aquellas,1
5883,carecían,1
5884,cognitivos.,1
5885,separar,1
5886,individual,1
5887,longitudinales,1
5888,neurocognitivos,1
5889,rara,1
5890,disponibles.,1
5891,subavariante,1
5892,nacida,1
5893,#centroamérica.,1
5894,https://t.co/vsojava94w,1
5895,@vozdeltuit,1
5896,¿resfrío?,1
5897,respiratorios?,1
5898,#mascarilla,1
5899,situaciones,1
5900,gesto,1
5901,#cuidemoslasalud,1
5902,fortalezcamos,1
5903,#prevención.,1
5904,#cuidemosjuntoslasalud,1
5905,https://t.co/txdrdheafm,1
5906,@merlindavids1,1
5907,lucifer,1
5908,guatemala!,1
5909,https://t.co/rkgyqmshfc,1
5910,decian,1
5911,ansiedad!!!,1
5912,columna.,1
5913,fin....,1
5914,https://t.co/4eouedqg0n,1
5915,@aurora997877,1
5916,@davilacolon,1
5917,fuetió,1
5918,funcionar,1
5919,shots.,1
5920,https://t.co/qqap466jms,1
5921,https://t.co/bx84cvtzcl,1
5922,pararían,1
5923,minimizara,1
5924,llevará,1
5925,fiables,1
5926,aislarnos,1
5927,😷n95,1
5928,#sindemia.,1
5929,https://t.co/ssafe2nqfo,1
5930,@danipazmoya,1
5931,suponía,1
5932,necesitaban,1
5933,camillas,1
5934,sanarlos,1
5935,aseguras,1
5936,evitas,1
5937,https://t.co/ljs63nzjue,1
5938,enojan,1
5939,maltratan,1
5940,trabajador,1
5941,prueba?,1
5942,gabaritando,1
5943,https://t.co/pvlkuw6ht5,1
5944,sabías,1
5945,xontagies,1
5946,minimiza,1
5947,@tati_reloaded,1
5948,@agripinadulce,1
5949,finalizar,1
5950,covid+.,1
5951,computación,1
5952,cayendo.,1
5953,sorpresa,1
5954,lunes.,1
5955,@evy_esquivel,1
5956,dio.,1
5957,consecuencias.,1
5958,comemos,1
5959,sano.,1
5960,ayudara,1
5961,variante.,1
5962,"""covid",1
5963,"largo""",1
5964,persistente-,1
5965,obvia;,1
5966,neuroinflamatorio,1
5967,secundario,1
5968,realidad-https://t.co/oonihlip1k,1
5969,jodida,1
5970,mejoró,1
5971,@cmsvampiro,1
5972,afirmó.,1
5973,comparables,1
5974,@cremita1972,1
5975,@isialer,1
5976,curativos,1
5977,complicaciones.,1
5978,corticoides,1
5979,junte,1
5980,jajaj,1
5981,engañar,1
5982,jajajajaja,1
5983,año..,1
5984,https://t.co/rbbjwzrgzv,1
5985,https://t.co/nbscpdyhn1,1
5986,hecha,1
5987,pena.,1
5988,enterarme.,1
5989,enteré.,1
5990,https://t.co/pkgwy3doj7,1
5991,luca,1
5992,quitan,1
5993,audio,1
5994,picazón,1
5995,peor:,1
5996,concha,1
5997,loraaaaaaaaaaaaa,1
5998,@martuki90193974,1
5999,@maviangadara,1
6000,números,1
6001,"""manipulados""",1
6002,interesa,1
6003,decirlo,1
6004,verdad?,1
6005,60(de,1
6006,riesgo),1
6007,vacunas....,1
6008,temor??,1
6009,@lanacion,1
6010,ver...,1
6011,repita,1
6012,conmigo...,1
6013,.................,1
6014,22.336,1
6015,22.208,1
6016,https://t.co/dcaepef1dp,1
6017,📍hoy,1
6018,@chvnoticias,1
6019,señal,1
6020,vivo➡️,1
6021,https://t.co/przjdkd285,1
6022,https://t.co/t8uxfy6tkw,1
6023,@jorimado,1
6024,@quiquechust,1
6025,esperas,1
6026,esperas.,1
6027,entrenando,1
6028,criticarian,1
6029,third,1
6030,thing,1
6031,#sanidad,1
6032,https://t.co/l128zr74as,1
6033,#umji,1
6034,#viviz,1
6035,umji,1
6036,#eunha,1
6037,#sinb,1
6038,grabaran,1
6039,jtbc,1
6040,k-909,1
6041,https://t.co/yamghexbh7,1
6042,@the_captain222,1
6043,@ahgj_queen,1
6044,@marthamarco_,1
6045,digas,1
6046,existió.,1
6047,demasiada,1
6048,ignorancia,1
6049,rapidas,1
6050,mundial.,1
6051,aislas,1
6052,murieron.,1
6053,https://t.co/ct0yylu9zi,1
6054,https://t.co/ifzrikxri8,1
6055,puras,1
6056,estupideces.,1
6057,epoca,1
6058,habia,1
6059,stock,1
6060,procesarla,1
6061,había.,1
6062,rapida,1
6063,@aquariusgrrrl,1
6064,https://t.co/wtwhiogikz,1
6065,@daniwolv,1
6066,analíticas,1
6067,chungos,1
6068,generado,1
6069,anticuerpo.,1
6070,arte,1
6071,magia,1
6072,sabían,1
6073,funcionamiento,1
6074,@cesareobader,1
6075,@deloquenohay,1
6076,podrá,1
6077,muten,1
6078,proteína,1
6079,protegen;,1
6080,mutaciones,1
6081,pensando,1
6082,laringitis.,1
6083,ahorita.,1
6084,https://t.co/vd1i3jq2vj,1
6085,@franpeco,1
6086,concreto,1
6087,comodín,1
6088,infectó,1
6089,tenerlos,1
6090,activarlos.,1
6091,normales,1
6092,sistemaa,1
6093,inmunes,1
6094,debilitados,1
6095,exista,1
6096,#covid:,1
6097,https://t.co/uefnrvkryu,1
6098,#ejercicios,1
6099,multicomponente,1
6100,mejorará,1
6101,percibidos,1
6102,(fatiga/cansancio,1
6103,musculoesquelético,1
6104,respirar)en,1
6105,https://t.co/dhpcg5qvoz,1
6106,https://t.co/kwvdyfsx9p,1
6107,otoño,1
6108,propone,1
6109,csif:,1
6110,https://t.co/mrkqoctpi3,1
6111,farmacias.,1
6112,interesante,1
6113,llevarte,1
6114,@francesccr,1
6115,@lucaslealmontes,1
6116,mataba,1
6117,previas.,1
6118,humoral,1
6119,débil,1
6120,disnea,1
6121,convirtieron,1
6122,“mayoritario”,1
6123,era.,1
6124,cortáos,1
6125,vivido,1
6126,tele,1
6127,https://t.co/llg2w9iys8,1
6128,agonizando,1
6129,@barbs_rosales,1
6130,awas,1
6131,@masanpra,1
6132,global,1
6133,eruditos,1
6134,"""mega",1
6135,"expertos""",1
6136,"""deuda",1
6137,fácil,1
6138,calladitos,1
6139,genéticos,1
6140,@elsejo10,1
6141,@machees95,1
6142,gaya,1
6143,español,1
6144,https://t.co/wtb3kwupgz,1
6145,prolongada.,1
