,id,tweet,entidad,dominio
3089,1595414832429268995,Desinsectaciones Garrido news: Salud advierte del incremento de casos de bronquiolitis y recomienda no exponer a los bebés a aglomeraciones https://t.co/RgOTlclBwE,COVID-19,Unified Twitter Taxonomy
3090,1595414828826431490,@MirandaLD3Sup Ponete tapabocas 😷,COVID-19,Unified Twitter Taxonomy
3091,1595414823067680768,Además de lo que YA YO comenté sobre el beneficio de la práctica deportiva para el sistema inmunologico  COVID incluido  está el tema de los   NEUROTRANSMISORES  ELIZA experta  en el area  mas informacion. Si quieres estar más sano practica más deporte  toma  menos fármacos. https://t.co/MnhHZMSDDh,COVID-19,Unified Twitter Taxonomy
3092,1595414808865955841,@GustiTuit @ABCDigital Que cosa tengo que leer? Que la vacuna no evita infección? Que evita formas graves ?,COVID-19,Unified Twitter Taxonomy
3093,1595414803433943045,@PaulMetznerA @JulioRazona @jairbolsonaro Jajajajaa aún cree en los medios 🤣🤣🤣 El matinal te dijo q hoy comieran fideos....ahí va y come fideo  el matil te dice q te vacunes y va y se vacuna  el matinal dice q no existe terrorismo y tampoco hay inmigrantes y van y les creen. Por favor paren el weveo  LA TV MIENTE,Brazil political events,Unified Twitter Taxonomy
3094,1595414797352402944,@jonhye7 El Covid-19 no es una victoria de China  es todo lo contrario. En mi opinión han quedado muy retratados  con graves incoherencias en el mensaje.  Las medidas tienen que ser proporcionales. Que sean tan draconianas a estas alturas es la excepción. Y no es que estén el resto locos.,COVID-19: Latest news updates from around the world,Events [Entity Service]
3095,1595414781254574080,Pequeñas grandes funcionalidades en #SOS!   Conexión automática desde SOS contador a los servicios de #AFIP  ¿qué es esa letrita “A”?  Toda la info en nuestro blog: https://t.co/Beh1lIxvMZ #HomeOffice #contador #contadora #contadores #Sistemadegestion #SistemaContable #contable https://t.co/AmXNphJARE,Work from home,Unified Twitter Taxonomy
3096,1595414773348417537,@IbzanCardenasG @LuisSucesosLuis @marypana1 Esta es la verdadera pandemia,COVID-19,Unified Twitter Taxonomy
3097,1595414770240438273,"AMLO: ""La marcha del 27 ""es un acto para celebrar el que a pesar de los pesares se ha ido avanzando en nuestro país y es en beneficio de todos  porque hemos enfrentado fenómenos externos; lo más difícil fue la pandemia  ahora los efectos de la guerra"" #LaMañaneradeAMLO https://t.co/zMH6noVR6g",COVID-19: Latest news updates from around the world,Events [Entity Service]
3098,1595414749323448325,Scholz: El conflicto en Ucrania y la pandemia no son la causa de la crisis en Europa El canciller alemán reveló por qué cree que se acabaron los tiempos felices en los q los europeos y los norteamericanos podían disfrutar de un crecimiento estable. Ahora somos #OTANnazi #LaRazón https://t.co/m9p81cAo8z,COVID-19,Unified Twitter Taxonomy
3099,1595414748505554946,El #COFM recibe el premio “A Tu Salud” por su contribución a la salud pública durante la pandemia.  @Manuelmperal recogió el galardón y agradeció “el esfuerzo de todos los sanitarios e hizo hincapié en la ardua labor farmacéutica”.  🔗https://t.co/YAek3L5Mix #noticiasCOFM https://t.co/xFDsIVZ6YL,COVID-19,Unified Twitter Taxonomy
3100,1595414730746765312,Genocide. https://t.co/VkrNPHdrzG,COVID-19: Latest news updates from around the world,Events [Entity Service]
3101,1595414728251154432,“A veces es fácil opinar cuando no se está dirigiendo la educación en tiempos de pandemia”  dijo Robert Silva @NadaQuePerderuy https://t.co/o6kms9GqpH,COVID-19,Unified Twitter Taxonomy
3102,1595414726749691911,@Jokeraton @JUPABLO33 @ElQueLosDELATA Ánimo y fe en Dios que pronto saldrás adelante ...! Esa fórmula la aplique cuando me practicaron DOS cirugías de Corazón abierto en el 2020  comenzando PANDEMIA y aquí estoy  agradecido con Dios y la VIDA...! https://t.co/AR5tzMYKq2,COVID-19,Unified Twitter Taxonomy
3103,1595414721733296129,Brasil vuelve a usar tapabocas.,COVID-19,Unified Twitter Taxonomy
3104,1595414719912894465,@jediazv Jajaja ey pero ahí la doña perdió una venta  después de la pandemia mucha gente le ha tocado modernizarse ya que muchos(me incluyo) prefieren pagar de forma digital  por lo menos yappy  nequi o hasta por ACH,COVID-19,Unified Twitter Taxonomy
3105,1595414716725465089,El niño que vive en su burbuja. Como que si las deudas que muchos no hemos podido terminar de pagar a partir de la pandemia es porque no queremos. Usted debe salir de su cómoda oficina en el Pichincha e ir a hablar con la gente que vive del día a día. Empatía cero https://t.co/73rIDr1hX4,COVID-19,Unified Twitter Taxonomy
3106,1595414713810227200,Ya andan bien libres del cubrebocas  pero veo por todos lados gente sonándose la nariz  incluyéndome. 😏,COVID-19,Unified Twitter Taxonomy
3107,1595414710056542208,@masvaletorda_ Este  ya no quiere mascarillas para todos? ahora habla de su amigo el excoleta  como si fuese un enemigo.  Que nos va a contar un vendido de mierda. 🤮🤮,COVID-19,Unified Twitter Taxonomy
3108,1595414697645326337,👇Este es el formato de consentimiento de madres y padres de familia para que las niñas de 1o y 2o de secundaria sean vacunadas contra el virus del #PapilomaHumano ¡Fírmalo! 🙏 #Tribuna987🎙 https://t.co/7NiQ0hf6xG,Family,Unified Twitter Taxonomy
3109,1595414695132815360,Delegada Presidencial del Biobío  Daniela Dresdner  desiste de participar en actividades públicas tras dar positivo a antígeno por Covid-19. Tras presentar sintomatología se practicó el examen y espera ratificación de PCR @Cooperativa,COVID-19,Unified Twitter Taxonomy
3110,1595414694042509315,@ViajeraChinita Los asesinados y presos en cuarentena. Los judios  gitanos y homosexuales asesinados y presos en los ultimos años no estarán de acuerdo con lo que decís.,COVID-19,Unified Twitter Taxonomy
3111,1595414693484568576,Casos de COVID en aumento: se proyecta ola de contagios entre diciembre y enero https://t.co/Ut1Hn8MXui,COVID-19,Unified Twitter Taxonomy
3112,1595414692452777984,@JuanMuncc Ya hace vacunas hasta el de la panaderia de debajo de mi casa,COVID-19,Unified Twitter Taxonomy
3113,1595414676179128320,@Chimipoter @Chimipoter Así es y mejor cuando tú estés en un lugar donde haya gente con gripa por precaución mejor tú ponte el tapabocas😷para que mientras estés en el lugar estés bien embozalada😷con el tapabocas😷 y así no te contagies y si puedes utiliza tapabocasKN95;mira es este. https://t.co/fQKOdoBFin,COVID-19,Unified Twitter Taxonomy
3114,1595414667312119810,Exaltan en Consejo Mundial de la Paz ejemplo de #Cuba🇨🇺 en lucha contra Covid-19  👇👇 https://t.co/LX0yJKsEmv https://t.co/xsnyf9e9kx,COVID-19,Unified Twitter Taxonomy
3115,1595414659519184897,Se han salvado de milagro.  Porque Ito despeja a la corona del área donde hay DOS alemanes. Justo lo único que no se puede hacer en la vida. Es tremendo.,COVID-19,Unified Twitter Taxonomy
3116,1595414653189898240,Jaja casi nada https://t.co/xYFhSGM0fv,COVID-19,Unified Twitter Taxonomy
3117,1595414643371118592,Nos acercamos al #DíaMundialContraElSida y es vital recordar que todos tenemos la responsabilidad de frenar esta epidemia. ¿Tú sabes cómo contribuir? #StopVIH,COVID-19,Unified Twitter Taxonomy
3118,1595414643111067651,(y los datos de criminalidad en la provincia de Guadalajara (con el factor de distorsión de Guadalajara ciudad) del primer semestre de 2022 son inferiores a la práctica totalidad de los años anteriores a la pandemia en mismo período),COVID-19,Unified Twitter Taxonomy
3119,1595414635360002049,@Cidpedrosanchez Del mismo comité de expertos inexistente de la pandemia?,COVID-19,Unified Twitter Taxonomy
3120,1595414608252125185,ARRIBA LOS TIGRES !!!😃💪⚽️🐯 Pero JAMÁS con el MATRIARCADO que se infiltro en esta noble institución deportiva😃💪por ende  tomaré una CORONA 🍺como símbolo de protesta    @TigresOficial @AsiEsMonterrey @emmanuel_blanco,COVID-19,Unified Twitter Taxonomy
3121,1595414605526093826,@Randy_Rufian @Santamaria19875 @StevenValenciaM @NoticiasCaracol Seguro que la inflación en todo el mundo se dio por el día sin iva claro  para hablar sobre economía de necesita una experto no crees ? Explícame por qué todo el mundo tuvo una inflación post COVID ? También por el día sin iva,COVID-19,Unified Twitter Taxonomy
3122,1595414601893642240,@HazimNoelia @luisabinader Esa pandemia llamada delincuencia no hay gobierno que pueda solo Trujillo y Balaguer  pudieron darle,COVID-19,Unified Twitter Taxonomy
3123,1595414600853471234,#EsUnDesastre saque una cita virtual para vacunación en @CompensarEPS para las 8:24 y van a ser las 9 y nada que llaman. Y todavía dicen que más EPS son buenas??,COVID-19,Unified Twitter Taxonomy
3124,1595414599758929921,"Después de un mes de investigación  concluyo que la gente que prefiere presencialidad al teletrabajo lo hace porque ""así hago algo"".  El día que descubran que pueden pasear y sociabilizar sin ir y venir del trabajo les da un algo.",COVID-19,Unified Twitter Taxonomy
3125,1595414594255724544,⚠️ Atención #Calama ⚠️  ▶️ En parque Manuel Rodríguez estará ubicado esta semana un equipo de testeo de atención primaria para tomar exámenes PCR y antígeno gratuitos a personas sin síntomas #Covid_19 #Seguimoscuidándonos 💪💪 @dpploa   ✅ Infórmese acá 👇 sobre horarios y cupos https://t.co/a87W8S0vhS,COVID-19,Unified Twitter Taxonomy
3126,1595414583426048002,@sirenalatina_ @sirenalatina_ Así es y mejor cuando tú estés en un lugar donde haya gente con gripa por precaución mejor tú ponte el tapabocas😷para que mientras estés en el lugar estés bien embozalada😷con el tapabocas😷 y así no te contagies y si puedes utiliza tapabocasKN95;mira es este. https://t.co/rPYwi68mUB,COVID-19,Unified Twitter Taxonomy
3127,1595414565306654720,@jeanhighfly ayer emitieron un comunicado y han borrado la campaña de todas partes.. los illuminati ya no se lo curran tanto  les llevó mucho curro montar lo del covid,COVID-19,Unified Twitter Taxonomy
3128,1595414563566280704,@unminion_x Sip  hay un rebrote de Covid  Influenza y súmale la gripe de temporada,COVID-19,Unified Twitter Taxonomy
3129,1595414554971983872,Es la segunda vez que me cortó la parte interna del párpado con el cubrebocas... ¿A alguien más le ha pasado o neta estoy bien wey?,COVID-19,Unified Twitter Taxonomy
3130,1595414552178741251,@MarceloPatania Lo de ahorro me hizo reir pero antes del caos de la pandemia en cedears  algun bono provincial .,COVID-19,Unified Twitter Taxonomy
3131,1595414543177756675,Una vacuna sin efectos secundarios  segura y que alcance para TODOS los venezolanos  sin excepción... https://t.co/K05DFFPxiE,COVID-19,Unified Twitter Taxonomy
3132,1595414541227155458,to indo tomar vacina 😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😢🙏🙏🙏🙏😭😭😭😭😢😢😢😢😢🙏😢😢😢😢😢🤤😞😞😞😞😞😞😞😞😞😞😞😞😞😞😞😞,COVID-19,Unified Twitter Taxonomy
3133,1595414536466714624,un pequeñísimo detalle es lo q me falta https://t.co/6oF5PJ674Z,COVID-19,Unified Twitter Taxonomy
3134,1595414531169292291,Anvisa aprova vacinas bivalentes contra covid-19 https://t.co/HEatahVMs8,COVID-19,Unified Twitter Taxonomy
3135,1595414519223828480,Terrible eso que llaman vacuna . Es eficaz contra la vida.,COVID-19,Unified Twitter Taxonomy
3136,1595414518884073474,@CynthiaZoraida @Minsa_Peru Deja de decir ignorante a la gente  aquí la única ignorante eres tu ya que hasta la OMS ha dicho que son experimentos  ponte todas si quieres te la regalo las mías si gustas  pero no son vacunas. Punto.,COVID-19,Unified Twitter Taxonomy
3137,1595414501981052929,@EmilioAbelLpez1 @Trovato0k @aguerosergiokun El beneficio de las vacunas es comprable y demostrado .La fiebre española de 1918 pandemia  causo entre 50 a 100 millones de muertos en todo el mundo contra las 6 u 8 del Coronavirus actual .,COVID-19,Unified Twitter Taxonomy
3138,1595414500131364866,"@FlugschuleE ""Corona-Justiz"" 😂",COVID-19,Unified Twitter Taxonomy
3139,1595414487594635269,Registran 47 nuevos casos de covid-19: 32 son importados https://t.co/OIgcyuULjQ,COVID-19,Unified Twitter Taxonomy
3140,1595414476534476800,"@laindomable72 Desde que te pongas pal café  te busco en ""La Moto Máscara"" y nos vamos pa @cafereciencolao que tengo el cuaderno de lo fiao Limpio.... 🤣🤭 @AydaLuzReyes1 ya me dió permiso y @Nash_Sanz Lo Sabeeee.....",Coffee,Interests and Hobbies
3141,1595414476425142275,Aquí vamos otra vez… 🥺🥺🥺 https://t.co/i9jUSlS5Xq,COVID-19,Unified Twitter Taxonomy
3142,1595414462944747521,El presidente no piensa quitar nunca los tapabocas o en verdad se olvidó de ellos?,COVID-19,Unified Twitter Taxonomy
3143,1595414460960804864,Una señora que cursa conmigo tiene de fondo de pantalla el carnet de las vacunas del covid jajajjaa,COVID-19,Unified Twitter Taxonomy
3144,1595414452593115142,Que raro que se dejara de hacer campañas de vacunación y estas vencieran.  Rarisimo todo https://t.co/Skn96pZcjw,COVID-19,Unified Twitter Taxonomy
3145,1595414451255115779,@tania__rd Quitan las escuelas de tiempo completo  faltan vacunas para los niños  faltan medicinas para los niños con cáncer. Ustedes no tienen madre.,COVID-19,Unified Twitter Taxonomy
3146,1595414446830223361,#INTERNACIONAL Pekín registra nuevo récord de casos de Covid: 28 mil diarios https://t.co/MzIWA44w3I,COVID-19,Unified Twitter Taxonomy
3147,1595414439909593090,Terroristas https://t.co/zRCVLP0zpJ,Brazil political events,Unified Twitter Taxonomy
3148,1595414429373431813,"Urgencias  colapsadas y UCIs  llenas: el virus de la bronquiolitis es la gota que faltaba para la ""tormenta epidemiológica perfecta"" https://t.co/rikATlQDEf https://t.co/5jVKUer7GH",COVID-19,Unified Twitter Taxonomy
3149,1595414427838607360,Y mientras  cada vez que le llevo a mi hija por la segunda dosis  no hay vacunas y el ministerio no autoriza la aplicación de otra. Por favor  al menos autoricen la aplicación de la Pfizer! https://t.co/X77PRek8Sx,Pfizer,Brand
3150,1595414426038968321,¿Pero de donde os sacais lo de el grafeno en las vacunas? 🤦🤦🤦 #RNECENSURA,COVID-19,Unified Twitter Taxonomy
3151,1595414413607309313,@CCEPuebla El estado de #Puebla atrae inversión extranjera de 8 países por 731.6 mdd entre enero y septiembre de 2022  aun está abajo del nivel que captó antes de la pandemia de #COVID19  https://t.co/xbOJrQMgKP,COVID-19,Unified Twitter Taxonomy
3152,1595414413137383424,🏥 El Patronato Cultural Albaterense ha otorgado un reconocimiento a los profesionales del Centro de Salud de Albatera por su labor en la pandemia. La coordinadora de enfermería Maite Andreu ha sido la encargada de recoger el galardón. https://t.co/TPn9Hcqz54,Nursing & nurses,Unified Twitter Taxonomy
3153,1595414400520921088,Así esta la cosa; para los delincuentes de la primera línea  bono. Y para los camioneros que alegan por seguridad y baja del petróleo  criminalización #paro  #Monsalve no descarta utilizar Ley de Seguridad del Estado contra camioneros movilizados https://t.co/jSkqGqEnmZ  @biobio,COVID-19,Unified Twitter Taxonomy
3154,1595414398222352387,@frank0uriost31 @cap890 @DanannOficial @IgualdadLGBT A mi también me gusta domar progres  pero dale  no se puede comparar el caso de Djokovic siendo que sin la vacuna hay más probabilidad de contagio  o sea si que si puede afectar negativamente a las demás personas y el hecho de ser homosexual no afecta negativamente a nadie,Men's tennis,Unified Twitter Taxonomy
3155,1595414396834140168,@Totitoali Amigo por dios  una prolijidad y una paciencia... en la que te equivocas te vacuna,COVID-19,Unified Twitter Taxonomy
3156,1595414395848458241,"@nnggmadrid @Idancausa Jajajaja los tenéis cuadrados. Hay que dar bola al niño que ha puesto Ayuso porque no lo conoce nadie.  Libertad pero poca  ahora toca solo en el trasporte público.  Quitar la emergencia sanitaria que no existe ya son palabras mayores para el partido de la ""ley de pandemias"".",COVID-19,Unified Twitter Taxonomy
3157,1595414394015547392,#EncuentroTVX| ”Se ha demostrado que el #COVID dejó grandes lesiones en el sistema #Educativo”  dice Javier Hernández  presidente de @acpes_colegios. https://t.co/xwhD3EuHD7,Sports,Unified Twitter Taxonomy
3158,1595414387963138050,@PabloIglesias Ahora si  porque durante la pandemia bien que le gustaba al gobierno para tener cobertura legal para las multas del confinamiento. https://t.co/8ZBpTLa5Nb,COVID-19,Unified Twitter Taxonomy
3159,1595414385312292866,@who_isCarool @who_isCarool Así es y mejor cuando tú estés en un lugar donde haya gente con gripa por precaución mejor tú ponte el tapabocas😷para que mientras estés en el lugar estés bien embozalada😷con el tapabocas😷 y así no te contagies y si puedes utiliza tapabocasKN95;mira es este. https://t.co/EnDpfXaP7Y,COVID-19,Unified Twitter Taxonomy
3160,1595414378110648321,@1aninterpreter1 @IvonneSosaSanM1 @MattoneFabian No es raza es educación  en Japón le enseñan a los niños a usar mascarilla cuando están resfriados  transmitir el virus es irespetuoso.,COVID-19,Unified Twitter Taxonomy
3161,1595414373517885441,Me preocupa la salud mental del santiaguino  mucha gente en el metro con mascarilla  pero en la pera  o sea  qué tienes en la cabeza? Ya no es obligación  si no la usas bien  para qué? [Yo soy de los que aún la usan],COVID-19,Unified Twitter Taxonomy
3162,1595414370175127556,Julieta Venegas recorre su pasado en Tu historia  su nuevo álbum. La producción  que incluye 10 canciones  se gestó durante la pandemia https://t.co/NjAguCVmsd,Latin pop,Unified Twitter Taxonomy
3163,1595414369143341059,@CarlosF66089689 @El_Plural Es uno de los expertos de cuando la pandemia?,COVID-19,Unified Twitter Taxonomy
3164,1595414364240191490,“Había ocultado su verdadero pensamiento  su manera de pensar y de ser  y ahora pues es el quitarse la máscara y hacer a un lado la simulación y decir yo no soy igual”.  @lopezobrador_,Mexico political figures,Unified Twitter Taxonomy
3165,1595414363615027202,El Virus Respiratorio Sincitial provoca la ola bronquiolitis infantil que satura las urgencias de los hospitales https://t.co/f8MewKUjfD,COVID-19,Unified Twitter Taxonomy
3166,1595414363568947201,China donó a Nicaragua 10.000 cajas de cápsulas Lianhua Qingwen contra la covid-19 https://t.co/e0e98l77q3,COVID-19: Latest news updates from around the world,Events [Entity Service]
3167,1595414363510390792,Empleados de la principal planta de iPhone en #China protestaron por la falta de pagos y por el incremento de contagios #COVID19.   https://t.co/zr51q3LIiX,Mobile,Entities [Entity Service]
3168,1595414363313094656,#BalanceCOVID19😷| Observa el registro de las últimas 24 horas de la pandemia en Venezuela.  En la siguiente gráfica ⬇️   #FelizCumpleañosPdteMaduro https://t.co/sP8v6edR5I,COVID-19,Unified Twitter Taxonomy
3169,1595414361199230978,@NoHayQuimios @Claudiashein Si no les conmueven los niños con cáncer  los deudos de la línea 12  las muertes en la pandemia  cerrar válvulas de agua a opositores  las muertes por extorsión  etc menos los seres que no pueden hablar. Dios nos ampare si llegan a ganar en el 2024. https://t.co/THqcp383jn,Mexico political figures,Unified Twitter Taxonomy
3170,1595414360423550978,Cómo es la nueva variante #covid 'pesadilla' https://t.co/NrAAmMpmma,COVID-19,Unified Twitter Taxonomy
3171,1595414346896576512,@camilodrb @AlvaroUribeVel Otro repitiendo como loro! Tan viejo no le da pena? Q respalda lo q afirma? Hágase un favor salga de su ignorancia  investigue sin mirada sesgada! X otro lado la porquería d presidente q tenemos con secuestro  asesinatos y cobro d vacunas confirmadas y las mulas votaron x el! Ñ,Colombia political figures,Unified Twitter Taxonomy
3172,1595414338277462017,@GustavoBolivar @petrogustavo Jajaja  bajo precio del soat   y no se consigue   y la gasolina va metida buscando los 18 mil   a propósito ¿ya le contaron al pueblo en cuanto va subir la gasolina en enero ?  A diferencia de  gobierno  Duque   no olvide q le tocó con pandemia   menos mal fue Duque no el hampon,Colombia political figures,Unified Twitter Taxonomy
3173,1595414314445414402,Pongo a disposición https://t.co/Z8d7BfEMYr para productores de shows-medianos  pequeños  secos y debutantes- para activar la escena en vivo en scl.   Livings  terrazas  azoteas  parcelas  bares y subterráneos: la música en vivo puede vivir en todas partes.   ENCONTRÉMONOS! https://t.co/hsmXEo1dPY,COVID-19,Unified Twitter Taxonomy
3174,1595414311610249224,@jonhye7 No habrían mentido sobre las cifras nacionales  porque claramente lo han hecho.  Ni habrían limitado las vacunas a su población a únicamente la de Sinovac y Sinopharm  de efectividad cuestionable.  Posiblemente ni necesitasen confinar Shanghai entera.,COVID-19,Unified Twitter Taxonomy
3175,1595414303913418756,@sofiagastellu @la_resistensia_ Señora  estás vacunas no le van a salvar de nada!,COVID-19,Unified Twitter Taxonomy
3176,1595414294761558019,@infofootdm Es la máscara de gas,COVID-19,Unified Twitter Taxonomy
3177,1595414291150143493,@DeibitMarin @ShizuGina @IgualdadLGBT Si vacunado tambien se transmite el virus solo suaviza los síntomas la protección es personal y cada quien puede decidir si inocularse o no es como los disociados que se amputan partes de su cuerpo porque es su decisión.,COVID-19,Unified Twitter Taxonomy
3178,1595414286213566465,@pesqueiradiego Si en las avenidas principales pero y los sectores porque antes se veian pasar en pandemia ahora no se ven en los sectores  debiera a ver asignados dos patrullas mañana  tarde y noche y no habrian tantos atracos debieran tomar esas medidas @PoliciaRD @pesqueiradiego,COVID-19,Unified Twitter Taxonomy
3179,1595414281704480768,Heung Min Son esta muy bien y existe mucha posibilidad de alinear frente a Uruguay. El tema de la mascara no sería un problema para el atacante sur coreano dicen fuentes. 🇺🇾🇰🇷  LET'S GO. https://t.co/exO0LeFB1i,Sports,Unified Twitter Taxonomy
3180,1595414280752472064,"#Coronavirus #México.   #MÉXICO AUTORIZÓ LA VACUNA CUBANA ""SOBERANA""  del muro del compañero Jorge Rachid. @drjorgerachid https://t.co/OjPf48Tf7a",COVID-19,Unified Twitter Taxonomy
3181,1595414278638632963,"Urgencias  colapsadas y UCIs  llenas: el virus de la bronquiolitis es la gota que faltaba para la ""tormenta epidemiológica perfecta"" https://t.co/l6zNmUD55A https://t.co/HtCeVeIpzj",COVID-19,Unified Twitter Taxonomy
3182,1595414277669666819,Tengo 4 tipos diferentes de perfume  varios tipos de cremas hidratantes para cara y cuerpo  mascarillas de todo tipo  sérums  aceites para el pelo  aguas termales...   No sé si debería ser lo normal o ya roza la obsesión del cuidado personal 😅,COVID-19,Unified Twitter Taxonomy
3183,1595414271311368192,@martinnium @Mariat1969 @yomeresteo @cjaimesb Una vacuna sin efectos secundarios  segura y que alcance para TODOS los venezolanos  sin excepción...,COVID-19,Unified Twitter Taxonomy
3184,1595414260603293696,El ejemplo de solidaridad internacionalista ofrecido por #Cuba 🇨🇺  en la lucha global contra la Covid-19 fue exaltado en la XXII Asamblea del Consejo Mundial de la Paz (CMP)  que cumple hoy su segunda jornada aquí.  https://t.co/F9PnBaksoB,COVID-19,Unified Twitter Taxonomy
3185,1595414258539536384,📢 Nuestros Articuladores Sociales del @GDPPtoLaCruz  brindan apoyo a la misión Barrio Adentro en #Anzoátegui  durante jornadas de vacunación para la prevención del #COVID19 #ZODIAnzoáteguiEnVanguardia #FelizCumpleanosPdteMaduro https://t.co/9wjYP5IlVA,COVID-19,Unified Twitter Taxonomy
3186,1595414253346779136,@AdrianzenEduard Y ahora  la campaña contra la vacuna covid ha aumentado  gracias   a que Twitter ya no bloquea comentarios antivacunas.,COVID-19,Unified Twitter Taxonomy
3187,1595414249064779776,Mira cuando me vengo a agarrar covid,COVID-19,Unified Twitter Taxonomy
3188,1595414241565081603,En el año 1480 Sebastián de Belalcázar  nacía en la ciudad de la que recibiría el sobrenombre y moría en Cartagena de Indias en 1551. Militar  explorador  descubridor y conquistador perteneciente a la corona de Castilla. https://t.co/s7RmGPJAL1 https://t.co/2lbMPrARCs,COVID-19,Unified Twitter Taxonomy
3189,1595414232824270850,El acoso que recibes no es por ser homosexual  sino por tuitear demasiadas gilipolleces. Hablas de derechos humanos pero nunca te vi denunciar el pase covid  el acoso a los no vacunados  los encierros y medidas restrictivas de DERECHOS HUMANOS. O eso no eran derechos humanos?? https://t.co/ao7vnJ3w8z,COVID-19,Unified Twitter Taxonomy
3190,1595414227686232066,@Monica_Garcia_G Tu te dejaste la vida en la pandemia? Ah nooooo  que abandonaste a tus compañeros por miedo. Por eso ahora no te pueden ni ver en el 12 de octubre. Bueno  en ningún hospital te pueden ver.,COVID-19,Unified Twitter Taxonomy
3191,1595414219893374979,@Asd34398425 @QemiMdz @VictorIDX @IgualdadLGBT Es menor* creo que quisiste decir y no niego que la carga viral sea menor  pero las vacunas de ese entonces no eran tan eficaces en ello.,COVID-19,Unified Twitter Taxonomy
3192,1595414217544196097,@ClauVERDAD Siempre fué loco  gracias a este tipo murieron miles sin atención en la pandemia del COVID. Porque no cumplir lo que tanto desea?,COVID-19,Unified Twitter Taxonomy
3193,1595414204739383296,@nicetomeet_Juls Te falta una mascarilla y dos rodajas de pepino en los ojos😂😂😂😂 Buenos días de descanso!!!,COVID-19,Unified Twitter Taxonomy
3194,1595414198108196864,@rusosnith Así vamos a quedar. En Europa ya 17 millones con Long Covid  con lo que eso representa desde el punto de vista económico y de bajas laborales.  Lo que China será exagerado  pero lo que está haciendo Occidente es criminal.,COVID-19: Latest news updates from around the world,Events [Entity Service]
3195,1595414196937789442,🔴 Este es un problema real que aumentó durante la pandemia y hoy es tarea de todas y todos eliminar ❌,COVID-19,Unified Twitter Taxonomy
3196,1595414193406373891,@HappyAlienist @Yo_soy_JulyR @Nopanaden Siempre  el que lo haya hecho  nos hemos cuidado cuando hemos cogido un catarro (por ejemplo) de ponernos a toser o acercarnos mucho a un bebé para no pegárselo (como se solía decir)  pero nada de taparnos tó Dios con mascarillas ni mucho menos  y todos han/hemos sobrevivido.,COVID-19,Unified Twitter Taxonomy
3197,1595414186057617413,@Higrag Muy cierto  la corona es la peor cerveza que hay  y le sigue la Sol.,Beer,Product Taxonomy
3198,1595414176901615616,@Richard221159 Cada día mueren decenas de personas imputables a carencias en la atención médica generada durante la PANDEMIA. Los test se siguen usando aún cuando no son confiables. El BALANCE aún indica que hay naciones que NUNCA HAN SIDO VACUNADAS y la mortalidad es inferior ( INDIA).,COVID-19,Unified Twitter Taxonomy
3199,1595414160166240257,Me ha salido negativo  desgraciadamente no soy el vástago de la enfermedad 🥺 https://t.co/TeK7wD6v75,COVID-19,Unified Twitter Taxonomy
3200,1595414140113539073,“Las vacunas son beneficiosas y protectoras incluso para las personas más jóvenes  pero cuantas más dosis recibes  menos beneficios obtienes de ellas y entonces empezamos a preocuparnos por los efectos secundarios”  dijo Cheng https://t.co/PwPsGMWBXc,COVID-19,Unified Twitter Taxonomy
3201,1595414139853312001,DISTOPIA CHINA -  su taxi sin conductor se detiene... escanea el código QR en el parabrisas trasero e ingresa la contraseña del viaje  Después espera a que el robo-taxi verifique su pasaporte Covid... si el código QR es verde  lo llevará. Y si no  Kgaste!! https://t.co/nwsid6j6v2,COVID-19: Latest news updates from around the world,Events [Entity Service]
3202,1595414132538449921,@Inconforme75 A Ucrania le han endosado más culpabilidad de la situación acumtual que al COVID  porque al final  es la inflación la que se lo lleva todo por delante... El COVID  para los creyentes,COVID-19,Unified Twitter Taxonomy
3203,1595414106651099144,💉Este martes inició en Puebla la jornada de vacunación contra el VPH en jovencitas de 13 a 14 años de edad 📲@LilianaTribuna  #Tribuna987🎙 https://t.co/hsubVre4dz,COVID-19,Unified Twitter Taxonomy
3204,1595414104730107906,@Eduardo89514675 @Mike_Oviedo @lopezobrador_ Creación de más empleos qué.antes de la pandemia. Autosuficiencia en maíz blanco y frijol. Ferrocarril Trans Itsmico  iniciando. Creación de la Guardia Nacional. Todos los indicadores de seguridad a la baja  con excepción de la extorsión. Récord de inversión extranjera. 5/,Mexico political figures,Unified Twitter Taxonomy
3205,1595414098228936704,Echan de menos la mascarilla??? https://t.co/zJuDD0TYdE,Events,Unified Twitter Taxonomy
3206,1595414088267481088,@uuxxx_ Abrazos con covid***,COVID-19,Unified Twitter Taxonomy
3207,1595414088120664066,@AaronGarciaPe Muchas gracias Aaron. Tuve un infarto agudo de miocardio tras la segunda dosis de la vacuna Pfizer y hubo suerte y a parte de 3 stants  vida normal. Los mas media no pueden seguir secuestrados por el regimen del 78. No podemos tapar más el tema del peak oil.,Pfizer,Brand
3208,1595414079002353664,@CrisCrdoba2 @MaPiLibre @LassoGuillermo Ha muerto gente buena con COVID injustamente y están vivos gusanos como tú aún aquí eso sí que es injusto hp que una lacra como tú esté aún viva,COVID-19,Unified Twitter Taxonomy
3209,1595414054381957121,q vacina do caooo,COVID-19,Unified Twitter Taxonomy
